pressSerialNumber,jobName,siteName,copies,impressions,printedSheets,jobSubmitTime,jobCompleteTime,jobSubmitTimeLocalized,jobCompleteTimeLocalized,epmImpressions,width,useOfVDP,printedJobId,height,deviceId,marker,repeatLength,impressionsType,duplex,oneShotImpressions,impressions1Color,impressions2Colors,impressionsNColors,inkUnits,jobElapseTime,jobProgress,jobCollation,substrateUnits_value,substrateUnits_unit,substrates_0_name,substrates_0_amountUsed,inks_0_color,inks_0_amountUsed,inks_0_inkSerialNumber,inks_1_color,inks_1_amountUsed,inks_1_inkSerialNumber,inks_2_color,inks_2_amountUsed,inks_2_inkSerialNumber,inks_3_color,inks_3_amountUsed,inks_3_inkSerialNumber,inks_4_color,inks_4_amountUsed,inks_4_inkSerialNumber
47200165,IMP_2349133_PS.pdf,Chicago,253,1262,253,2024-03-06T17:52:26.000+00:00,2024-03-06T17:57:58.000+00:00,2024-03-06T17:52:26.000,2024-03-06T17:57:58.000,0,330,No,47200165_1716408_1709747878000_1709747878000,482.6,62773841-83fc-4251-aa11-864a43545e15,212870883,0,A3,False,0,0,1,1261,IMPRESSIONS,332,PRINTED,,253,SHEETS,PSP-130017036  70# Uncoated Text 13x19,253.0,Yellow,252.0,EF053Y0020JWU6,P425CR,252.0,None,Black,253.0,ef073y6567gdev,Magenta,253.0,EF033Y5936LZ19,Cyan,252.0,EF013Y9797G78Z
47200165,IMP_2345396.pdf,Chicago,65,260,65,2024-03-06T18:00:09.000+00:00,2024-03-06T18:01:27.000+00:00,2024-03-06T18:00:09.000,2024-03-06T18:01:27.000,0,330,No,47200165_1716431_1709748087000_1709748087000,482.6,62773841-83fc-4251-aa11-864a43545e15,212870882,0,A3,False,0,0,0,260,IMPRESSIONS,78,ABORTED,,65,SHEETS,PSP-130017036  70# Uncoated Text 13x19,65.0,Yellow,65.0,EF053Y0020JWU6,Cyan,65.0,EF013Y9797G78Z,Magenta,65.0,EF033Y5936LZ19,Black,65.0,ef073y6567gdev,,,
47200165,IMP_2348382_PS.pdf,Chicago,18,87,18,2024-03-06T17:51:54.000+00:00,2024-03-06T17:52:32.000+00:00,2024-03-06T17:51:54.000,2024-03-06T17:52:32.000,0,330,No,47200165_1716366_1709747424000_1709747424000,482.6,62773841-83fc-4251-aa11-864a43545e15,212870881,0,A3,False,0,0,1,86,IMPRESSIONS,38,PRINTED,,18,SHEETS,PSP-130017036  70# Uncoated Text 13x19,18.0,Yellow,17.0,EF053Y0020JWU6,P425CR,17.0,None,Black,18.0,ef073y6567gdev,Magenta,18.0,EF033Y5936LZ19,Cyan,17.0,EF013Y9797G78Z
47200165,IMP_2348694_PS.pdf,Chicago,112,557,112,2024-03-06T17:42:09.000+00:00,2024-03-06T17:45:02.000+00:00,2024-03-06T17:42:09.000,2024-03-06T17:45:02.000,0,330,No,47200165_1716273_1709746401000_1709746401000,482.6,62773841-83fc-4251-aa11-864a43545e15,212864314,0,A3,False,0,0,1,556,IMPRESSIONS,173,PRINTED,,112,SHEETS,PSP-130017036  70# Uncoated Text 13x19,112.0,Yellow,111.0,EF053Y0020JWU6,P425CR,111.0,None,Black,112.0,ef073y6567gdev,Magenta,112.0,EF033Y5936LZ19,Cyan,111.0,EF013Y9797G78Z
47200165,IMP_2348382_PS.pdf,Chicago,237,1185,237,2024-03-06T17:44:56.000+00:00,2024-03-06T17:50:24.000+00:00,2024-03-06T17:44:56.000,2024-03-06T17:50:24.000,0,330,No,47200165_1716366_1709747424000_1709747424000,482.6,62773841-83fc-4251-aa11-864a43545e15,212864313,0,A3,False,0,0,0,1185,IMPRESSIONS,328,ABORTED,,237,SHEETS,PSP-130017036  70# Uncoated Text 13x19,237.0,Yellow,237.0,EF053Y0020JWU6,P425CR,237.0,None,Black,237.0,ef073y6567gdev,Magenta,237.0,EF033Y5936LZ19,Cyan,237.0,EF013Y9797G78Z
47200165,IMP_2348694_PS.pdf,Chicago,99,495,99,2024-03-06T17:36:56.000+00:00,2024-03-06T17:39:33.000+00:00,2024-03-06T17:36:56.000,2024-03-06T17:39:33.000,0,330,No,47200165_1716273_1709746401000_1709746401000,482.6,62773841-83fc-4251-aa11-864a43545e15,212861092,0,A3,False,0,0,0,495,IMPRESSIONS,157,ABORTED,,99,SHEETS,PSP-130017036  70# Uncoated Text 13x19,99.0,Yellow,99.0,EF053Y0020JWU6,P425CR,99.0,None,Black,99.0,ef073y6567gdev,Magenta,99.0,EF033Y5936LZ19,Cyan,99.0,EF013Y9797G78Z
47200165,IMP_2346986.pdf,Chicago,13,98,13,2024-03-06T17:11:22.000+00:00,2024-03-06T17:12:00.000+00:00,2024-03-06T17:11:22.000,2024-03-06T17:12:00.000,0,331,No,47200165_1715983_1709745120000_1709745120000,482.6,62773841-83fc-4251-aa11-864a43545e15,212854952,0,A3,True,0,0,1,97,IMPRESSIONS,38,PRINTED,,13,SHEETS,PSP-130015965-16pt Coated Gloss Cover,13.0,Yellow,24.0,EF053Y0020JWU6,Cyan,24.0,EF013Y9797G78Z,Magenta,25.0,EF033Y5936LZ19,Black,25.0,ef073y6567gdev,,,
47200165,IMP_2346945.pdf,Chicago,15,114,15,2024-03-06T17:16:04.000+00:00,2024-03-06T17:16:47.000+00:00,2024-03-06T17:16:04.000,2024-03-06T17:16:47.000,0,331,No,47200165_1716104_1709745407000_1709745407000,482.6,62773841-83fc-4251-aa11-864a43545e15,212854951,0,A3,True,0,0,1,113,IMPRESSIONS,43,PRINTED,,15,SHEETS,PSP-130015965-16pt Coated Gloss Cover,15.0,Yellow,28.0,EF053Y0020JWU6,Cyan,28.0,EF013Y9797G78Z,Magenta,29.0,EF033Y5936LZ19,Black,29.0,ef073y6567gdev,,,
47200165,IMP_2348214.pdf,Chicago,13,98,13,2024-03-06T17:12:29.000+00:00,2024-03-06T17:13:06.000+00:00,2024-03-06T17:12:29.000,2024-03-06T17:13:06.000,0,331,No,47200165_1715999_1709745186000_1709745186000,482.6,62773841-83fc-4251-aa11-864a43545e15,212854950,0,A3,True,0,0,1,97,IMPRESSIONS,37,PRINTED,,13,SHEETS,PSP-130015965-16pt Coated Gloss Cover,13.0,Yellow,24.0,EF053Y0020JWU6,Cyan,24.0,EF013Y9797G78Z,Magenta,25.0,EF033Y5936LZ19,Black,25.0,ef073y6567gdev,,,
47200165,IMP_2345902.pdf,Chicago,44,346,44,2024-03-06T17:08:04.000+00:00,2024-03-06T17:10:20.000+00:00,2024-03-06T17:08:04.000,2024-03-06T17:10:20.000,0,331,No,47200165_1709615_1709673680000_1709673680000,482.6,62773841-83fc-4251-aa11-864a43545e15,212854949,0,A3,True,0,0,1,345,IMPRESSIONS,136,PRINTED,,44,SHEETS,RLM-724912- 100# velvet cover 13x19,44.0,Yellow,86.0,EF053Y0020JWU6,Cyan,86.0,EF013Y9797G78Z,Magenta,87.0,EF033Y5936LZ19,Black,87.0,ef073y6567gdev,,,
47200165,IMP_2347803.pdf,Chicago,45,354,45,2024-03-06T17:16:40.000+00:00,2024-03-06T17:18:42.000+00:00,2024-03-06T17:16:40.000,2024-03-06T17:18:42.000,0,331,No,47200165_1716119_1709745522000_1709745522000,482.6,62773841-83fc-4251-aa11-864a43545e15,212854948,0,A3,True,0,0,1,353,IMPRESSIONS,122,PRINTED,,45,SHEETS,PSP-130015965-16pt Coated Gloss Cover,45.0,Yellow,88.0,EF053Y0020JWU6,Cyan,88.0,EF013Y9797G78Z,Magenta,89.0,EF033Y5936LZ19,Black,89.0,ef073y6567gdev,,,
47200165,IMP_2346799.pdf,Chicago,503,2010,503,2024-03-06T17:23:18.000+00:00,2024-03-06T17:32:15.000+00:00,2024-03-06T17:23:18.000,2024-03-06T17:32:15.000,0,330,No,47200165_1716251_1709746335000_1709746335000,482.6,62773841-83fc-4251-aa11-864a43545e15,212854947,0,A3,False,0,0,1,2009,IMPRESSIONS,537,PRINTED,,503,SHEETS,PSP-130017036  70# Uncoated Text 13x19,503.0,Yellow,502.0,EF053Y0020JWU6,Cyan,502.0,EF013Y9797G78Z,Magenta,503.0,EF033Y5936LZ19,Black,503.0,ef073y6567gdev,,,
47200165,IMP_2346916.pdf,Chicago,13,98,13,2024-03-06T17:14:22.000+00:00,2024-03-06T17:14:58.000+00:00,2024-03-06T17:14:22.000,2024-03-06T17:14:58.000,0,331,No,47200165_1716071_1709745298000_1709745298000,482.6,62773841-83fc-4251-aa11-864a43545e15,212854946,0,A3,True,0,0,1,97,IMPRESSIONS,36,PRINTED,,13,SHEETS,PSP-130015965-16pt Coated Gloss Cover,13.0,Yellow,24.0,EF053Y0020JWU6,Cyan,24.0,EF013Y9797G78Z,Magenta,25.0,EF033Y5936LZ19,Black,25.0,ef073y6567gdev,,,
47200165,IMP_2348694_PS.pdf,Chicago,44,220,44,2024-03-06T17:32:09.000+00:00,2024-03-06T17:33:21.000+00:00,2024-03-06T17:32:09.000,2024-03-06T17:33:21.000,0,330,No,47200165_1716273_1709746401000_1709746401000,482.6,62773841-83fc-4251-aa11-864a43545e15,212854945,0,A3,False,0,0,0,220,IMPRESSIONS,72,ABORTED,,44,SHEETS,PSP-130017036  70# Uncoated Text 13x19,44.0,Yellow,44.0,EF053Y0020JWU6,P425CR,44.0,None,Black,44.0,ef073y6567gdev,Magenta,44.0,EF033Y5936LZ19,Cyan,44.0,EF013Y9797G78Z
47200165,IMP_2348015.pdf,Chicago,11,82,11,2024-03-06T17:15:38.000+00:00,2024-03-06T17:16:11.000+00:00,2024-03-06T17:15:38.000,2024-03-06T17:16:11.000,0,331,No,47200165_1716082_1709745308000_1709745308000,482.6,62773841-83fc-4251-aa11-864a43545e15,212854944,0,A3,True,0,0,1,81,IMPRESSIONS,33,PRINTED,,11,SHEETS,PSP-130015965-16pt Coated Gloss Cover,11.0,Yellow,20.0,EF053Y0020JWU6,Cyan,20.0,EF013Y9797G78Z,Magenta,21.0,EF033Y5936LZ19,Black,21.0,ef073y6567gdev,,,
47200165,IMP_2346987.pdf,Chicago,15,114,15,2024-03-06T17:11:53.000+00:00,2024-03-06T17:12:35.000+00:00,2024-03-06T17:11:53.000,2024-03-06T17:12:35.000,0,331,No,47200165_1715992_1709745155000_1709745155000,482.6,62773841-83fc-4251-aa11-864a43545e15,212854943,0,A3,True,0,0,1,113,IMPRESSIONS,42,PRINTED,,15,SHEETS,PSP-130015965-16pt Coated Gloss Cover,15.0,Yellow,28.0,EF053Y0020JWU6,Cyan,28.0,EF013Y9797G78Z,Magenta,29.0,EF033Y5936LZ19,Black,29.0,ef073y6567gdev,,,
47200165,IMP_2347727.pdf,Chicago,19,146,19,2024-03-06T17:19:16.000+00:00,2024-03-06T17:20:08.000+00:00,2024-03-06T17:19:16.000,2024-03-06T17:20:08.000,0,331,No,47200165_1716133_1709745537000_1709745537000,482.6,62773841-83fc-4251-aa11-864a43545e15,212854942,0,A3,True,0,0,1,145,IMPRESSIONS,52,PRINTED,,19,SHEETS,PSP-130015965-16pt Coated Gloss Cover,19.0,Yellow,36.0,EF053Y0020JWU6,Cyan,36.0,EF013Y9797G78Z,Magenta,37.0,EF033Y5936LZ19,Black,37.0,ef073y6567gdev,,,
